Commodity code,Commodity,Quantity,Unit,Supplimentary Quantity,Supplimentary Unit,US dollar
2109900,"Other meat/edible offal, nes, saltd/brn/drd/smkd; flours&meals",216082,-,0,-,"1,094,439"
3011100,Live ornamental freshwater fish,289880,-,0,-,"3,426,617"
3011900,Other live ornamental fish,48,-,0,-,"4,987"
3019290,"Live eels, excl. fry",6781486,-,0,-,"135,300,938"
3019310,Live Carp fry,3,-,0,-,"1,460"
3019390,"Live Carp, excl. fry",30003618,-,0,-,"97,130,661"
3019911,Live perch fry,52375,-,0,-,"752,888"
3019919,Other live fry,2690839,-,0,-,"33,985,069"
3019991,Live tilapia,1107404,-,0,-,"3,194,260"
3019992,live puffer fish(fugu spp.),280495,-,0,-,"4,584,770"
3019993,Other live carps,11051321,-,0,-,"37,162,229"
3019999,"Live fish nes, excl. Fry",29365496,-,0,-,"176,357,956"
3022300,Fresh or chilled sole,118036,-,0,-,"931,075"
3022900,Other fresh or chilled flat fish,4060,-,0,-,"92,057"
3024200,Fresh or chilled anchovies,2988,-,0,-,"19,422"
3024600,Fresh or chilled cobia,25637,-,0,-,"206,831"
3024900,"Fresh or chilled indian mackerels, seerfishes, jacks, crevalles, silver pomfrets, Pacific saury, scads, capelin, Kawakawa, bonitos, marlins, sailfishes, spearfish",38970,-,0,-,"396,477"
3025100,Fresh or chilled cod,175317,-,0,-,"454,506"
3027200,Fresh or chilled catfish,160,-,0,-,362
3027300,Fresh or chilled carp,59523,-,0,-,"178,406"
3027400,Fresh or chilled eels,267107,-,0,-,"1,674,219"
3028200,Fresh or chilled rays and skates,293900,-,0,-,"1,847,549"
3028910,Fresh or chilled scabber fish,95339,-,0,-,"579,271"
3028920,Fresh or chilled yellow croaker,4905079,-,0,-,"21,603,614"
3028930,Fresh or chilled butterfish,1154887,-,0,-,"7,236,883"
3028940,Fresh or chilled puffer fish,48458,-,0,-,"565,456"
3028990,"Fresh or chilled fish, nes",11503652,-,0,-,"51,214,331"
3029100,"Fresh or chilled livers, roes and milt",1166015,-,0,-,"27,966,334"
3029900,Other fresh or chilled edible fish offal,14,-,0,-,"3,249"
3031100,Frozen sockeye salmon,511978,-,0,-,"2,398,314"
3031200,Other frozen Pacific salmon,3055157,-,0,-,"9,850,228"
3031300,Frozen Atlantic salmon and Danube salmon,472601,-,0,-,"3,555,627"
3031400,Frozen trout,385193,-,0,-,"2,817,717"
3031900,Other frozen salmonidae,423962,-,0,-,"1,793,364"
3032300,Frozen tilapias,130647517,-,0,-,"256,432,121"
3032400,Frozen catfish,3577639,-,0,-,"11,432,476"
3032500,Frozen carp,377585,-,0,-,"1,283,400"
3032600,Frozen eels,846406,-,0,-,"9,073,297"
3032900,Frozen Nile perch and snakeheads,11620,-,0,-,"52,887"
3033110,Frozen greenland halibut,4871028,-,0,-,"34,042,933"
3033190,Other frozen halibut,303498,-,0,-,"1,252,892"
3033200,Frozen plaice,722490,-,0,-,"3,670,809"
3033300,Frozen sole,1277154,-,0,-,"7,071,801"
3033400,Frozen turbots,38953,-,0,-,"484,658"
3033900,Other frozen flat fish,21992313,-,0,-,"65,512,152"
3034100,Frozen albacore or longfinned tunas,7754491,-,0,-,"24,813,574"
3034200,Frozen yellowfin tunas,33261523,-,0,-,"109,896,233"
3034300,Frozen skipjack or stripe-bellied bonito,53619842,-,0,-,"134,735,559"
3034400,Frozen bigeye tunas,10652808,-,0,-,"85,382,241"
3034510,Frozen Atlantic bluefin tunas,48273,-,0,-,"1,174,005"
3034900,"Frozen tunas, nes",1771113,-,0,-,"4,133,590"
3035100,Frozen herrings,77589429,-,0,-,"44,744,256"
3035300,"Frozen sadines, sardinella, brisling or sprats",53631259,-,0,-,"92,756,082"
3035400,Frozen mackerel,322172988,-,0,-,"552,977,799"
3035500,Frozen jack and horse mackerel,8806094,-,0,-,"15,716,336"
3035600,Frozen cobia,52000,-,0,-,"465,000"
3035700,Frozen swordfish,3102679,-,0,-,"16,778,794"
3035900,"Frozen anchovies, Indian mackerels, seerfishes, jacks, crevalles, silver pomfrets, Pacific saury, scads, capelin,  Kawakawa, bonitos, marlins, sailfishes, spearfish",24902398,-,0,-,"41,837,190"
3036300,Frozen cod,787852,-,0,-,"1,776,421"
3036400,Frozen haddock,27094,-,0,-,"54,188"
3036600,Frozen hake,3292599,-,0,-,"5,392,077"
3036700,Frozen Alaska Pollack,60575113,-,0,-,"51,419,540"
3036800,Frozen blue whitings,589880,-,0,-,"392,605"
3036900,"Other Frozen Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae etc.",1857500,-,0,-,"2,663,942"
3038100,Frozen dogfish and other sharks,1504974,-,0,-,"11,379,533"
3038200,Frozen rays and skates,55880,-,0,-,"105,664"
3038400,Frozen seabass,1625882,-,0,-,"13,529,491"
3038910,Frozen scabber fish,6428049,-,0,-,"41,363,190"
3038920,Frozen yellow croaker,26586991,-,0,-,"192,382,640"
3038930,Frozen butterfish,15760775,-,0,-,"98,025,141"
3038990,"Frozen fish, nes",292679889,-,0,-,"732,199,033"
3039100,"Frozen fish liver, roes and milt",1333031,-,0,-,"46,491,102"
3039900,Other frozen edible fish offal,381818,-,0,-,"4,271,433"
3043900,"Fresh or chilled fillets of carp, eels and snakeheads",803170,-,0,-,"2,928,233"
3044100,Fresh or chilled fillets of Pacific/Altantic/Danude salmon,98342,-,0,-,"218,814"
3045100,"Fresh or chilled meat of tilapias , catfish, carp, eels, Nile perch and snakeheads",5923253,-,0,-,"26,351,343"
3045900,Other fresh or chilled meat of fish,205207,-,0,-,"852,668"
3046100,Frozen fillets of tilapias,136608807,-,0,-,"457,597,813"
3046211,Frozen fillets of channel catfish,4371066,-,0,-,"29,683,992"
3046219,Frozen fillets of other Ictalurus,130234,-,0,-,"186,998"
3046290,Frozen fillets of other catfish,11000,-,0,-,"35,200"
3046300,Frozen fillets of Nile perch,491845,-,0,-,"4,457,642"
3046900,Frozen fillets of carp/eels/snakeheads,4208380,-,0,-,"50,237,718"
3047100,Frozen fillets of cod,132735798,-,0,-,"747,818,054"
3047200,Frozen fillets of haddock,29833994,-,0,-,"142,908,053"
3047300,Frozen fillets of coalfish,7808376,-,0,-,"34,673,784"
3047400,Frozen fillets of Hake,16857240,-,0,-,"43,665,075"
3047500,Frozen fillets of Alaska pollack,240019476,-,0,-,"568,138,066"
3047900,Frozen fillets of fish of the families Bregmacerotidae and Euclichthyidae etc.,16258963,-,0,-,"62,985,046"
3048100,Frozen fillets of Pacific/Atlantic/Danude salmon,93577259,-,0,-,"581,227,574"
3048200,Frozen fillets of trout,1613352,-,0,-,"26,122,418"
3048300,Frozen fillets of flat fish,70455524,-,0,-,"384,479,340"
3048400,Frozen fillets of swordfish,26783,-,0,-,"443,984"
3048500,Frozen fillets of toothfish,8910,-,0,-,"63,973"
3048600,Frozen fillets of herrings,665322,-,0,-,"1,400,082"
3048700,"Frozen fillets of tunas, skipjack or stripe-bellied bonito",9287281,-,0,-,"100,947,764"
3048800,"Frozen fillets of dogfish, other sharks, rays and skates",1494543,-,0,-,"9,466,859"
3048900,Frozen fillets of other fish,134367840,-,0,-,"736,388,796"
3049100,Frozen meat of swordfish,302686,-,0,-,"2,587,178"
3049200,Frozen meat of toothfish,31333,-,0,-,"301,772"
3049300,"Frozen meat of tilapias, catfish , carp, eels, Nile perch and snakeheads",750063,-,0,-,"6,939,328"
3049400,Frozen meat of Alaska pollack,4553451,-,0,-,"10,399,974"
3049500,"Frozen meat of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae etc, other than Alaska Pollack",6696732,-,0,-,"25,492,307"
3049600,Frozen meat of dogfish and other sharks,674198,-,0,-,"4,435,876"
3049700,Frozen meat of rays and skates,5475,-,0,-,"40,000"
3049900,Frozen meat of other fish,61506176,-,0,-,"338,905,324"
3051000,"Flours, meals&pellets of fish, fit for human consumption",13864259,-,0,-,"31,636,381"
3052000,"Dried/smoked/salted fish livers,roes and milt",7252470,-,0,-,"74,491,213"
3053200,"Dried/salted fish fillets of the families Bregmacerotidae, Euclichthyidae, Gadidae,Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",38309774,-,0,-,"148,539,744"
3053900,Dried/salted fillets of other fish,3006236,-,0,-,"20,670,993"
3054110,Smoked Atlantic salmon(excl.offal),189632,-,0,-,"2,632,573"
3054120,Smoked Pacific/Danude salmon(excl.offal),12976,-,0,-,"169,385"
3054300,Smoked trout(excl.offal),648453,-,0,-,"10,225,326"
3054900,Other smoked fish(excl.edible offal),3133343,-,0,-,"19,239,321"
3055100,Dried cod(excl.offal),1819334,-,0,-,"17,116,539"
3055200,"Dried tilapias, catfish, carp, eels, Nile perch and snakeheads",1095,-,0,-,"6,351"
3055300,"Dried fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae etc, other than cod",215263,-,0,-,"1,908,366"
3055400,"Dried herrings, anchovies, sardines,mackerel,seerfishes,silver pomfrets (Pampus spp.),Pacific saury, swordfish, bonitos etc.",2140344,-,0,-,"9,036,346"
3055990,Other dried fish(excl.offal),16059693,-,0,-,"128,348,355"
3056200,Salted cod(excl.offal),1956302,-,0,-,"11,158,453"
3056910,Salted scabber fish(excl.offal),38206,-,0,-,"270,179"
3056920,Salted yellow croaker(excl.offal),39030,-,0,-,"423,551"
3056990,"Salted fish,nes(excl.offal)",5477491,-,0,-,"18,725,787"
3057100,Shark fins,170453,-,0,-,"9,192,685"
3057200,"Fish heads, tails and maws",110201,-,0,-,"3,703,760"
3057900,Other fish fins and edible offal,668198,-,0,-,"3,063,241"
3061100,Frozen rock lobsters and crawfish,150067,-,0,-,"2,136,218"
3061200,Frozen lobsters,49066,-,0,-,"441,415"
3061410,Frozen swimming crabs,26285148,-,0,-,"152,024,036"
3061490,Other frozen crabs,10601431,-,0,-,"165,311,379"
3061500,Frozen Norway lobsters,369849,-,0,-,"5,570,803"
3061611,Frzen cold-water shelled shrimps,4047903,-,0,-,"68,020,864"
3061612,Other frozen cold-water northern pandalus,314362,-,0,-,"1,212,488"
3061619,Other forzen cold-water shrimps,185712,-,0,-,"1,190,985"
3061621,Frozen cold-water shelled prawns,67977,-,0,-,"807,570"
3061629,Other frozen cold-water prawns,1586,-,0,-,"9,921"
3061711,Other frozen shelled shrimps,21717600,-,0,-,"162,105,256"
3061719,Other frozen shrimps,14547078,-,0,-,"29,667,700"
3061721,Other frozen shelled prawns,41370944,-,0,-,"543,874,205"
3061729,Other frozen prawns,15094331,-,0,-,"169,581,333"
3061911,Frozen freshwater shelled crawfish,236400,-,0,-,"3,359,540"
3061919,Other frozen freshwater crawfish,5793,-,0,-,"39,357"
3061990,"Frozen crustaceans,nes,incl. flours,meals,pellets for human",719645,-,0,-,"7,824,288"
3063190,"Live/fresh/chilled rock lobster and other sea crawfish, not for cultivation",21554,-,0,-,"235,265"
3063210,Live lobsters for cultivation,1650,-,0,-,"14,999"
3063290,"Live/fresh/chilled lobsters, not for cultivation",72092,-,0,-,"726,609"
3063310,Live crabs for cultivation,1743,-,0,-,"14,691"
3063391,"Live/fresh/chilled freshwater crabs, not for cultivation",4376305,-,0,-,"43,469,040"
3063392,"Live/fresh/chilled swimming crabs, not for cultivation",19293,-,0,-,"231,203"
3063399,"Other live/fresh/chilled crabs, not for cultivation",562901,-,0,-,"7,855,013"
3063590,"Live cole-water prawns and live/fresh/cold cold-water shrimps, not for cultivation",144,-,0,-,"1,735"
3063610,Other shrimps/prawns for cultivation,94,-,0,-,"21,699"
3063620,Other fresh/chilled prawns,1348396,-,0,-,"14,038,452"
3063690,"Other live prawns and live/fresh/cold shrimps, not for cultivation",2401082,-,0,-,"28,566,498"
3063910,Other crustaceans for cultivation,260,-,0,-,"7,460"
3063990,"Live/fresh/chilled crustaceans nes, incl.edible flours/meals/pellets",77371,-,0,-,"837,991"
3069100,"Rock lobster and other sea crawfish,prepared other than fresh/chilled",143,-,0,-,"4,838"
3069310,"Freshwater crab,prepared other than fresh/chilled",716,-,0,-,"27,656"
3069390,"Other crab,prepared other than fresh/chilled",31920,-,0,-,"223,068"
3069510,"Cold-water shrimps and prawns,prepared other than fresh/chilled",212541,-,0,-,"361,320"
3069590,"Other shrimps and prawns,prepared other than fresh/chilled",14088769,-,0,-,"81,423,480"
3069900,"Crustaceans nes, incl.edible flours/meals/pellets,prepared other than fresh/chilled",2094893,-,0,-,"3,855,862"
3071190,"Live/fresh/chilled oysters, not for cultivation",906534,-,0,-,"2,116,519"
3071200,Frozen oysters,606741,-,0,-,"2,887,546"
3071900,Dried/salted/smoked oysters,218592,-,0,-,"1,138,605"
3072110,Scallops for cultivation,260563,-,0,-,"1,436,728"
3072190,"Live/fresh/chilled scallops, not for cultivation",577917,-,0,-,"7,338,047"
3072200,Frozen scallops,18908845,-,0,-,"267,241,253"
3072900,Dried/salted/smoked scallops,3329857,-,0,-,"74,003,812"
3073200,Frzen mussels,2011494,-,0,-,"6,328,490"
3073900,Dried/salted/smoked mussels,122796,-,0,-,"2,577,348"
3074291,"Live/fresh/chilled cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",83692,-,0,-,"122,443"
3074299,Other live/fresh/chilled cuttle fish and squid,1327661,-,0,-,"5,601,616"
3074310,"Frozen cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",116693151,-,0,-,"862,114,615"
3074390,Other frozen cuttle fish and squid,263919132,-,0,-,"1,308,656,694"
3074910,"Dried/salted/smoked cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",803388,-,0,-,"12,276,887"
3074990,Other dried/salted/smoked cuttle fish and squid,7996317,-,0,-,"118,563,356"
3075100,Live/fresh/chilled octopus,9408069,-,0,-,"99,694,612"
3075200,Frozen octopus,31629704,-,0,-,"203,091,929"
3075900,Dried/salted/smoked octopus,3742567,-,0,-,"27,970,919"
3076090,"Snails (not sea snails), not for cultivation",34003,-,0,-,"126,862"
3077110,"Clams, cockles and ark shells, for cultivation",4493560,-,0,-,"4,040,515"
3077191,"Live/fresh/chilled clams, not for cultivation",87725641,-,0,-,"121,969,419"
3077199,"Live/fresh/chilled cockles and ark shells, not for cultivation",6872589,-,0,-,"27,999,688"
3077200,"Frozen clams, cockles and ark shells",6124833,-,0,-,"29,971,549"
3077900,"Dried/salted/smoked clams, cockles and ark shells",695765,-,0,-,"2,712,364"
3078110,"Abalone, for cultivation",6889,-,0,-,"333,845"
3078190,"Live/fresh/chilled abalone, not for cultivation",1277571,-,0,-,"31,492,058"
3078300,Frozen abalone,1997230,-,0,-,"69,956,508"
3078400,Frozen stromboid conchs,28,-,0,-,84
3078700,Dried/salted/smoked abalone,29577,-,0,-,"9,046,851"
3079110,"Other molluscs for custivation, shelled or not",46000,-,0,-,"23,000"
3079190,"Molluscs nes, live/fresh/chilled, not for cultivation",5578825,-,0,-,"10,391,736"
3079200,Frozen mollus nes,5019656,-,0,-,"60,451,665"
3079900,"Molluscs nes, dried/salted/smoked, incl. edible flours/meals/pellets",3482910,-,0,-,"23,463,302"
3081200,Frozen sea cucumbers,17817,-,0,-,"659,964"
3081900,Dried/salted/smoked sea cucumbers,223007,-,0,-,"7,153,231"
3082190,"Live/fresh/chilled sea urchins, not for cultivation",182591,-,0,-,"12,205,235"
3082200,Frozen sea urchins,52300,-,0,-,"2,579,689"
3082900,Dried/salted/smoked sea urchins,2836,-,0,-,"148,071"
3083090,Frozen/dried/salted/smoked jellyfish,6136887,-,0,-,"52,351,134"
3089012,"Live/fresh/chilled sea clamworm, not for cultivation",1288084,-,0,-,"22,333,878"
3089019,"Live/fresh/chilled aquatic invertebrates(excl.crustaceans/molluscs)nes, not for cultivation",390782,-,0,-,"4,537,782"
3089090,Other frozen/dried/salted/smoked aquatic invertebrates(excl.crustaceans/molluscs),335672,-,0,-,"2,945,332"
4011000,"Milk&cream,fat¡Ü1%, not concentrated or sweetened",85978,-,0,-,"130,495"
4012000,"Milk&cream,1%<fat¡Ü6%, not concentrated or sweetened",23074432,-,0,-,"20,518,720"
4014000,"Milk&cream,6%<fat¡Ü10%, not concentrated or sweetened",799,-,0,-,"1,246"
4015000,"Milk&cream,fat£¾10%, not concentrated or sweetened",582,-,0,-,"2,489"
4021000,"Milk&cream in solid forms,fat¡Ü1.5%, concentrated/sweetened",1047091,-,0,-,"2,326,181"
4022100,"Milk&cream in solid forms of>1.5% fat, concentrated, unsweetened",1271444,-,0,-,"3,923,562"
4022900,"Milk&cream in solid forms of>1.5% fat, concentrated, sweetened",524414,-,0,-,"3,225,502"
4029100,"Milk&cream not in solid form, concentrated, unsweetened",393105,-,0,-,"765,890"
4029900,"Milk&cream not in solid form, concentrated, sweetened",1948280,-,0,-,"4,016,001"
4031000,Yogurt,34956,-,0,-,"45,828"
4039000,"Buttermilk, curdled/fermented/acidified milk&cream",2126259,-,0,-,"3,662,222"
4041000,Whey and modified whey,143621,-,0,-,"251,634"
4049000,"Products consisting of natural milk constituents, nes",40847,-,0,-,"128,887"
4051000,Butter,894475,-,0,-,"3,850,216"
4059000,Other fats&oils derived from milk,817380,-,0,-,"3,746,997"
4062000,Grated or powdered cheese,56851,-,0,-,"738,354"
4063000,"Processed cheese, not grated or powdered",54952,-,0,-,"293,427"
4069000,"Cheese, nes",44541,-,0,-,"202,329"
4071100,Fertilised eggs for incubation of hens,35539,-,619773,-,"562,177"
4072100,Fresh eggs of hens,82161763,-,1362855340,-,"112,845,960"
4072900,Fresh eggs of other fowls,223140,-,5958880,-,"437,733"
4079010,Salted eggs,14366079,-,201924196,-,"32,038,171"
4079020,Lime-preserved eggs,6478365,-,94222066,-,"16,118,151"
4079090,"Prevered/cooked eggds in shell, nes",98901,-,1489840,-,"338,618"
4081100,Dried egg yolks,290434,-,0,-,"2,758,229"
4081900,Egg yolks (excl. dried),585118,-,0,-,"3,991,508"
4089100,"Dried bird's eggs, not in shell",355696,-,0,-,"2,459,078"
4089900,"Bird's eggs, not in shell (excl. dried)",8097052,-,0,-,"14,779,131"
4090000,Natural honey,129274211,-,0,-,"270,704,844"
4100010,Edible bird's nests (salanganes' nests),28,-,0,-,"61,115"
4100041,"Pure royal jelly, fresh",755240,-,0,-,"20,096,876"
4100042,"Pure royal jelly, in powder, fresh",239624,-,0,-,"21,076,641"
4100043,Bee pollen,2583044,-,0,-,"16,055,139"
4100049,Other bee products,331688,-,0,-,"7,053,278"
4100090,"Other edible products of animal origin, nes",13132897,-,0,-,"19,024,496"
5021010,"Pig's, hog's, or boar's bristles",6374855,-,0,-,"84,002,783"
5021020,"Pig's, hog's, or boar's hair",216921,-,0,-,"257,992"
5029011,Goats hair for brush making,604938,-,0,-,"95,593,872"
5029019,"Badger and other brush making hair, nes",55604,-,0,-,"9,301,617"
5040011,"Hog casings, salted, excl. hog fat-ends",82152125,-,0,-,"681,860,559"
5040012,"Sheep casings, salted",22354234,-,0,-,"575,560,975"
5040013,"Goat casings, salted",477915,-,0,-,"15,622,832"
5040019,"Casings of animal guts, nes",970420,-,0,-,"74,404,165"
5040029,"Gizzard of other animals, nes",20565,-,0,-,"182,116"
5040090,"Other guts, bladders&stomachs of animals, whole/pieces, nes",298685,-,0,-,"1,043,281"
5051000,Raw feathers for stuffing; down,53373373,-,0,-,"630,780,937"
5059010,Powder and waste of feathers or parts of feathers,15000,-,0,-,"6,705"
5059090,Feathers nes; skins&parts of birds with feathers or down,324248,-,0,-,"4,621,971"
5069090,"Bones and horn-cores not cut to shape, nes",90,-,0,-,719
5071000,"Ivory, its powder&waste, unworked",75,-,0,-,"3,292"
5079020,Pilose antlers and powder thereof,79401,-,0,-,"15,009,357"
5079090,"Tortois-shell,whalebon,antlers, hooves, nails, claws&beaks;pwd/wst",418543,-,0,-,"1,777,363"
5080010,"Pwd&wst of shells of molluscs,crustaceans, echinoderms/cuttle-bone",1224637,-,0,-,"844,746"
5080090,"Coral; shells of molluscs, crustaceans, echinoderms/cuttle-bone,",8904225,-,0,-,"4,833,280"
5100090,Bile; other animal products for pharmacy,97360,-,0,-,"1,817,728"
5111000,Bovine semen,5,-,0,-,"79,504"
5119119,Other fish products,4342994,-,0,-,"4,536,287"
5119190,Prdct of fish/crustaceans/aquatic invertebrates; dead animals of chptr 3,2121498,-,0,-,"37,751,119"
5119910,"Animal semen, not bovine semen",0,-,0,-,"17,416"
5119920,Animal embryo,1,-,0,-,"141,046"
5119930,Silkworm graine,11222,-,0,-,"3,099,113"
5119940,Horsehair and horsehair waste,852391,-,0,-,"18,812,483"
5119990,"Animal products, nes; dead animals of Chapter 1",9992408,-,0,-,"47,423,875"
6011021,Lily corms for seeding,52100,-,4958,-,"33,428"
6011029,Other lily corms,3400,-,297,-,"1,953"
6011091,"Seed dormant bulbs, tubers, corms, crowns, rhizomes",36725411,-,691808,-,"2,301,151"
6011099,"Dormant bulbs, tubers, corms, crowns, rhizomes, not seed",2125329,-,158342,-,"539,180"
6012000,"Bulbs, tubers, cormms, etc., growth/flower; chicory plants&roots",61656,-,7992,-,"35,519"
6021000,Unrooted cuttings and slips,111710805,-,2598398,-,"6,579,779"
6022010,"Seedlings of edible fruit or nut trees, shrubs or bushes",2397812,-,390749,-,"416,580"
6022090,"Edible fruit or nut trees, shrubs&bushes, not seedlings",2106290,-,471604,-,"422,490"
6023090,"Rhododendrons&azaleas, not seedlings",235674,-,268185,-,"392,063"
6024010,Seedlings of roses,100,-,10,-,300
6024090,"Roses, other than seedlings",432477,-,31082,-,"180,605"
